# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 19 20:13:08 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
#
pl_name,discoverymethod,disc_year
TOI-6034 b,Transit,2024
TOI-6034 b,Transit,2024
TOI-6038 A b,Transit,2025
TOI-6038 A b,Transit,2025
TOI-6041 b,Transit,2025
TOI-6041 b,Transit,2025
TOI-6041 c,Radial Velocity,2025
TOI-6054.01,Transit,2024
TOI-6054.01,Transit,2024
TOI-6054.01,Transit,2024
TOI-6054.02,Transit,2024
TOI-6054.02,Transit,2024
TOI-6054.02,Transit,2024
TOI-6086 b,Transit,2024
TOI-6086 b,Transit,2024
TOI-6109 b,Transit,2025
TOI-6109 b,Transit,2025
TOI-6109 c,Transit,2025
TOI-6109 c,Transit,2025
TOI-6130 b,Transit,2024
TOI-6130 b,Transit,2024
TOI-615 b,Transit,2023
TOI-615 b,Transit,2023
TOI-620 b,Transit,2022
TOI-620 b,Transit,2022
TOI-622 b,Transit,2023
TOI-622 b,Transit,2023
TOI-6223 b,Transit,2025
TOI-6223 b,Transit,2025
TOI-6255 b,Transit,2024
TOI-6255 b,Transit,2024
TOI-628 b,Transit,2021
TOI-628 b,Transit,2021
TOI-6303 b,Transit,2025
TOI-6303 b,Transit,2025
TOI-6324 b,Transit,2025
TOI-6324 b,Transit,2025
TOI-6324 b,Transit,2025
TOI-6330 b,Transit,2025
TOI-6330 b,Transit,2025
TOI-6383 A b,Transit,2024
TOI-6383 A b,Transit,2024
TOI-640 b,Transit,2021
TOI-640 b,Transit,2021
TOI-640 b,Transit,2021
TOI-640 b,Transit,2021
TOI-6420 b,Transit,2025
TOI-6420 b,Transit,2025
TOI-6448 b,Transit,2025
TOI-6448 b,Transit,2025
TOI-6478 b,Transit,2025
TOI-6478 b,Transit,2025
TOI-654.01,Transit,2024
TOI-654.01,Transit,2024
TOI-654.01,Transit,2024
TOI-6628 b,Transit,2025
TOI-6628 b,Transit,2025
TOI-663 b,Transit,2024
TOI-663 b,Transit,2024
TOI-663 c,Transit,2024
TOI-663 c,Transit,2024
TOI-663 d,Transit,2024
TOI-663 d,Transit,2024
TOI-6651 b,Transit,2024
TOI-6651 b,Transit,2024
TOI-669 b,Transit,2023
TOI-669 b,Transit,2023
TOI-669 b,Transit,2023
TOI-6692 b,Transit,2026
TOI-6692 b,Transit,2026
TOI-6695 b,Transit,2025
TOI-6695 b,Transit,2025
TOI-6695 c,Radial Velocity,2025
TOI-6716 b,Transit,2026
TOI-6716 b,Transit,2026
TOI-672 b,Transit,2023
TOI-672 b,Transit,2023
TOI-672 b,Transit,2023
TOI-674 b,Transit,2021
TOI-674 b,Transit,2021
TOI-674 b,Transit,2021
TOI-677 b,Transit,2020
TOI-677 b,Transit,2020
TOI-677 b,Transit,2020
TOI-677 b,Transit,2020
TOI-677 b,Transit,2020
TOI-677 b,Transit,2020
TOI-682.01,Transit,2021
TOI-682.01,Transit,2021
TOI-6894 b,Transit,2025
TOI-6894 b,Transit,2025
TOI-700 b,Transit,2020
TOI-700 b,Transit,2020
TOI-700 b,Transit,2020
TOI-700 b,Transit,2020
TOI-700 c,Transit,2020
TOI-700 c,Transit,2020
TOI-700 c,Transit,2020
TOI-700 c,Transit,2020
TOI-700 c,Transit,2020
TOI-700 d,Transit,2020
TOI-700 d,Transit,2020
TOI-700 d,Transit,2020
TOI-700 d,Transit,2020
TOI-700 e,Transit,2023
TOI-700 e,Transit,2023
TOI-7009 b,Transit,2026
TOI-7009 b,Transit,2026
TOI-7041 b,Transit,2025
TOI-7041 b,Transit,2025
TOI-712 b,Transit,2022
TOI-712 b,Transit,2022
TOI-712 c,Transit,2022
TOI-712 c,Transit,2022
TOI-712 d,Transit,2022
TOI-712 d,Transit,2022
TOI-7149 b,Transit,2025
TOI-7149 b,Transit,2025
TOI-715 b,Transit,2023
TOI-715 b,Transit,2023
TOI-7166 b,Transit,2025
TOI-7166 b,Transit,2025
TOI-7166 b,Transit,2025
TOI-733 b,Transit,2023
TOI-733 b,Transit,2023
TOI-7384 b,Transit,2026
TOI-7384 b,Transit,2026
TOI-7510 b,Transit,2025
TOI-7510 b,Transit,2025
TOI-7510 b,Transit,2025
TOI-7510 c,Transit,2025
TOI-7510 c,Transit,2025
TOI-7510 c,Transit,2025
TOI-7510 d,Transit,2025
TOI-7510 d,Transit,2025
TOI-7510 d,Transit,2025
TOI-756 b,Transit,2025
TOI-756 b,Transit,2025
TOI-756 c,Radial Velocity,2025
TOI-757 b,Transit,2024
TOI-757 b,Transit,2024
TOI-762 A b,Transit,2024
TOI-762 A b,Transit,2024
TOI-763 b,Transit,2020
TOI-763 b,Transit,2020
TOI-763 c,Transit,2020
TOI-763 c,Transit,2020
TOI-771 b,Transit,2024
TOI-771 b,Transit,2024
TOI-771 b,Transit,2024
TOI-771 c,Radial Velocity,2025
TOI-776 b,Transit,2020
TOI-776 b,Transit,2020
TOI-776 b,Transit,2020
TOI-776 b,Transit,2020
TOI-776 c,Transit,2020
TOI-776 c,Transit,2020
TOI-776 c,Transit,2020
TOI-776 c,Transit,2020
TOI-778 b,Transit,2023
TOI-778 b,Transit,2023
TOI-782 b,Transit,2024
TOI-782 b,Transit,2024
TOI-784 b,Transit,2023
TOI-784 b,Transit,2023
TOI-813 b,Transit,2020
TOI-813 b,Transit,2020
TOI-813 b,Transit,2020
TOI-813 b,Transit,2020
TOI-815 b,Transit,2024
TOI-815 b,Transit,2024
TOI-815 c,Transit,2024
TOI-815 c,Transit,2024
TOI-824 b,Transit,2020
TOI-824 b,Transit,2020
TOI-824 b,Transit,2020
TOI-824 b,Transit,2020
TOI-833 b,Transit,2022
TOI-833 b,Transit,2022
TOI-836 b,Transit,2023
TOI-836 b,Transit,2023
TOI-836.01,Transit,2021
TOI-836.01,Transit,2021
TOI-836.01,Transit,2021
TOI-837 b,Transit,2020
TOI-837 b,Transit,2020
TOI-837 b,Transit,2020
TOI-837 b,Transit,2020
TOI-837 b,Transit,2020
TOI-837 b,Transit,2020
TOI-849 b,Transit,2020
TOI-849 b,Transit,2020
TOI-849 b,Transit,2020
TOI-858 B b,Transit,2023
TOI-858 B b,Transit,2023
TOI-871 b,Transit,2024
TOI-871 b,Transit,2024
TOI-880 c,Transit,2025
TOI-880 c,Transit,2025
TOI-880.02,Transit,2024
TOI-880.02,Transit,2024
TOI-880.02,Transit,2024
TOI-892 b,Transit,2020
TOI-892 b,Transit,2020
TOI-892 b,Transit,2020
TOI-892 b,Transit,2020
TOI-892 b,Transit,2020
TOI-904 b,Transit,2023
TOI-904 b,Transit,2023
TOI-904 c,Transit,2023
TOI-904 c,Transit,2023
TOI-905 b,Transit,2020
TOI-905 b,Transit,2020
TOI-905 b,Transit,2020
TOI-905 b,Transit,2020
TOI-907.01,Transit,2024
TOI-907.01,Transit,2024
TOI-908 b,Transit,2023
TOI-908 b,Transit,2023
TOI-912 b,Transit,2025
TOI-912 b,Transit,2025
TOI-913 b,Transit,2023
TOI-913 b,Transit,2023
TOI-942 b,Transit,2020
TOI-942 b,Transit,2020
TOI-942 b,Transit,2020
TOI-942 b,Transit,2020
TOI-942 c,Transit,2020
TOI-942 c,Transit,2020
TOI-942 c,Transit,2020
TOI-954 b,Transit,2020
TOI-954 b,Transit,2020
TOI-954 b,Transit,2020
TOI-969 b,Transit,2022
TOI-969 b,Transit,2022
TOI-969 c,Radial Velocity,2022
TRAPPIST-1 b,Transit,2016
TRAPPIST-1 b,Transit,2016
TRAPPIST-1 b,Transit,2016
TRAPPIST-1 b,Transit,2016
TRAPPIST-1 b,Transit,2016
TRAPPIST-1 b,Transit,2016
TRAPPIST-1 b,Transit,2016
TRAPPIST-1 b,Transit,2016
TRAPPIST-1 b,Transit,2016
TRAPPIST-1 c,Transit,2016
TRAPPIST-1 c,Transit,2016
TRAPPIST-1 c,Transit,2016
TRAPPIST-1 c,Transit,2016
TRAPPIST-1 c,Transit,2016
TRAPPIST-1 c,Transit,2016
TRAPPIST-1 c,Transit,2016
TRAPPIST-1 d,Transit,2016
TRAPPIST-1 d,Transit,2016
TRAPPIST-1 d,Transit,2016
TRAPPIST-1 d,Transit,2016
TRAPPIST-1 d,Transit,2016
TRAPPIST-1 e,Transit,2017
TRAPPIST-1 e,Transit,2017
TRAPPIST-1 e,Transit,2017
TRAPPIST-1 e,Transit,2017
TRAPPIST-1 e,Transit,2017
TRAPPIST-1 f,Transit,2017
TRAPPIST-1 f,Transit,2017
TRAPPIST-1 f,Transit,2017
TRAPPIST-1 f,Transit,2017
TRAPPIST-1 f,Transit,2017
TRAPPIST-1 g,Transit,2017
TRAPPIST-1 g,Transit,2017
TRAPPIST-1 g,Transit,2017
TRAPPIST-1 g,Transit,2017
TRAPPIST-1 h,Transit,2017
TRAPPIST-1 h,Transit,2017
TRAPPIST-1 h,Transit,2017
TRAPPIST-1 h,Transit,2017
TRAPPIST-1 h,Transit,2017
TYC 0434-04538-1 b,Radial Velocity,2021
TYC 1422-614-1 b,Radial Velocity,2014
TYC 1422-614-1 c,Radial Velocity,2014
TYC 2187-512-1 b,Radial Velocity,2022
TYC 3318-01333-1 b,Radial Velocity,2018
TYC 3667-1280-1 b,Radial Velocity,2016
TYC 4282-00605-1 b,Radial Velocity,2017
TYC 8998-760-1 b,Imaging,2020
TYC 8998-760-1 b,Imaging,2020
TYC 8998-760-1 c,Imaging,2020
TYC 8998-760-1 c,Imaging,2020
Teegarden's Star b,Radial Velocity,2019
Teegarden's Star b,Radial Velocity,2019
Teegarden's Star c,Radial Velocity,2019
Teegarden's Star c,Radial Velocity,2019
Teegarden's Star d,Radial Velocity,2024
TrES-1 b,Transit,2004
TrES-1 b,Transit,2004
TrES-1 b,Transit,2004
TrES-1 b,Transit,2004
TrES-1 b,Transit,2004
TrES-1 b,Transit,2004
TrES-1 b,Transit,2004
TrES-1 b,Transit,2004
TrES-1 b,Transit,2004
TrES-1 b,Transit,2004
TrES-1 b,Transit,2004
TrES-1 b,Transit,2004
TrES-1 b,Transit,2004
TrES-1 b,Transit,2004
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-2 b,Transit,2006
TrES-3 b,Transit,2007
TrES-3 b,Transit,2007
TrES-3 b,Transit,2007
TrES-3 b,Transit,2007
TrES-3 b,Transit,2007
TrES-3 b,Transit,2007
TrES-3 b,Transit,2007
TrES-3 b,Transit,2007
TrES-3 b,Transit,2007
TrES-3 b,Transit,2007
TrES-3 b,Transit,2007
TrES-3 b,Transit,2007
TrES-3 b,Transit,2007
TrES-3 b,Transit,2007
TrES-3 b,Transit,2007
TrES-3 b,Transit,2007
TrES-3 b,Transit,2007
TrES-4 b,Transit,2007
TrES-4 b,Transit,2007
TrES-4 b,Transit,2007
TrES-4 b,Transit,2007
TrES-4 b,Transit,2007
TrES-4 b,Transit,2007
TrES-4 b,Transit,2007
TrES-4 b,Transit,2007
TrES-4 b,Transit,2007
TrES-4 b,Transit,2007
TrES-4 b,Transit,2007
TrES-4 b,Transit,2007
TrES-4 b,Transit,2007
TrES-4 b,Transit,2007
TrES-4 b,Transit,2007
TrES-4 b,Transit,2007
TrES-5 b,Transit,2011
TrES-5 b,Transit,2011
TrES-5 b,Transit,2011
TrES-5 b,Transit,2011
TrES-5 b,Transit,2011
TrES-5 b,Transit,2011
TrES-5 b,Transit,2011
TrES-5 b,Transit,2011
TrES-5 b,Transit,2011
UCAC3 113-933 b,Imaging,2024
UCAC4 328-061594 b,Imaging,2024
UKIRT-2017-BLG-001L b,Microlensing,2018
USco CTIO 108 b,Imaging,2008
USco1556 b,Imaging,2019
USco1621 b,Imaging,2019
UZ For b,Eclipse Timing Variations,2011
UZ For c,Eclipse Timing Variations,2011
V0391 Peg b,Pulsation Timing Variations,2007
V1298 Tau b,Transit,2019
V1298 Tau b,Transit,2019
V1298 Tau b,Transit,2019
V1298 Tau b,Transit,2019
V1298 Tau b,Transit,2019
V1298 Tau b,Transit,2019
V1298 Tau c,Transit,2019
V1298 Tau c,Transit,2019
V1298 Tau c,Transit,2019
V1298 Tau c,Transit,2019
V1298 Tau c,Transit,2019
V1298 Tau d,Transit,2019
V1298 Tau d,Transit,2019
V1298 Tau d,Transit,2019
V1298 Tau d,Transit,2019
V1298 Tau e,Transit,2019
V1298 Tau e,Transit,2019
V1298 Tau e,Transit,2019
V1298 Tau e,Transit,2019
V1298 Tau e,Transit,2019
V2376 Ori b,Imaging,2025
V830 Tau b,Radial Velocity,2016
V830 Tau b,Radial Velocity,2016
VHS J125601.92-125723.9 b,Imaging,2015
VHS J125601.92-125723.9 b,Imaging,2015
VHS J125601.92-125723.9 b,Imaging,2015
VHS J125601.92-125723.9 b,Imaging,2015
VHS J125601.92-125723.9 b,Imaging,2015
VHS J125601.92-125723.9 b,Imaging,2015
WASP-1 b,Transit,2007
WASP-1 b,Transit,2007
WASP-1 b,Transit,2007
WASP-1 b,Transit,2007
WASP-1 b,Transit,2007
WASP-1 b,Transit,2007
WASP-1 b,Transit,2007
WASP-1 b,Transit,2007
WASP-1 b,Transit,2007
WASP-1 b,Transit,2007
WASP-1 b,Transit,2007
WASP-1 b,Transit,2007
WASP-1 b,Transit,2007
WASP-10 b,Transit,2008
WASP-10 b,Transit,2008
WASP-10 b,Transit,2008
WASP-10 b,Transit,2008
WASP-10 b,Transit,2008
WASP-10 b,Transit,2008
WASP-10 b,Transit,2008
WASP-10 b,Transit,2008
WASP-10 b,Transit,2008
WASP-10 b,Transit,2008
WASP-10 b,Transit,2008
WASP-100 b,Transit,2014
WASP-100 b,Transit,2014
WASP-100 b,Transit,2014
WASP-100 b,Transit,2014
WASP-100 b,Transit,2014
WASP-100 b,Transit,2014
WASP-100 b,Transit,2014
WASP-100 b,Transit,2014
WASP-100 b,Transit,2014
WASP-101 b,Transit,2014
WASP-101 b,Transit,2014
WASP-101 b,Transit,2014
WASP-101 b,Transit,2014
WASP-101 b,Transit,2014
WASP-101 b,Transit,2014
WASP-101 b,Transit,2014
WASP-101 b,Transit,2014
WASP-101 b,Transit,2014
WASP-102 b,Transit,2025
WASP-102 b,Transit,2025
WASP-103 b,Transit,2014
WASP-103 b,Transit,2014
WASP-103 b,Transit,2014
WASP-103 b,Transit,2014
WASP-103 b,Transit,2014
WASP-103 b,Transit,2014
WASP-103 b,Transit,2014
WASP-103 b,Transit,2014
WASP-103 b,Transit,2014
WASP-104 b,Transit,2014
WASP-104 b,Transit,2014
WASP-104 b,Transit,2014
WASP-104 b,Transit,2014
WASP-104 b,Transit,2014
WASP-104 b,Transit,2014
WASP-104 b,Transit,2014
WASP-105 b,Transit,2017
WASP-105 b,Transit,2017
WASP-105 b,Transit,2017
WASP-105 b,Transit,2017
WASP-105 b,Transit,2017
WASP-106 b,Transit,2014
WASP-106 b,Transit,2014
WASP-106 b,Transit,2014
WASP-106 b,Transit,2014
WASP-106 b,Transit,2014
WASP-106 b,Transit,2014
WASP-106 b,Transit,2014
WASP-106 b,Transit,2014
WASP-106 b,Transit,2014
WASP-106 b,Transit,2014
WASP-107 b,Transit,2017
WASP-107 b,Transit,2017
WASP-107 b,Transit,2017
WASP-107 b,Transit,2017
WASP-107 b,Transit,2017
WASP-107 b,Transit,2017
WASP-107 b,Transit,2017
WASP-107 b,Transit,2017
WASP-107 b,Transit,2017
WASP-107 b,Transit,2017
WASP-107 b,Transit,2017
WASP-107 b,Transit,2017
WASP-107 b,Transit,2017
WASP-107 c,Radial Velocity,2020
WASP-107 c,Radial Velocity,2020
WASP-107 c,Radial Velocity,2020
WASP-107 c,Radial Velocity,2020
WASP-108 b,Transit,2020
WASP-108 b,Transit,2020
WASP-108 b,Transit,2020
WASP-11 b,Transit,2008
WASP-11 b,Transit,2008
WASP-11 b,Transit,2008
WASP-11 b,Transit,2008
WASP-11 b,Transit,2008
WASP-11 b,Transit,2008
WASP-11 b,Transit,2008
WASP-11 b,Transit,2008
WASP-11 b,Transit,2008
WASP-11 b,Transit,2008
WASP-11 b,Transit,2008
WASP-110 b,Transit,2021
WASP-110 b,Transit,2021
WASP-110 b,Transit,2021
WASP-110 b,Transit,2021
WASP-113 b,Transit,2016
WASP-113 b,Transit,2016
WASP-113 b,Transit,2016
WASP-113 b,Transit,2016
WASP-113 b,Transit,2016
WASP-113 b,Transit,2016
WASP-113 b,Transit,2016
WASP-114 b,Transit,2016
WASP-114 b,Transit,2016
WASP-114 b,Transit,2016
WASP-114 b,Transit,2016
WASP-114 b,Transit,2016
WASP-114 b,Transit,2016
WASP-116 b,Transit,2025
WASP-116 b,Transit,2025
WASP-117 b,Transit,2014
WASP-117 b,Transit,2014
WASP-117 b,Transit,2014
WASP-117 b,Transit,2014
WASP-117 b,Transit,2014
WASP-117 b,Transit,2014
WASP-117 b,Transit,2014
WASP-117 b,Transit,2014
WASP-118 b,Transit,2016
WASP-118 b,Transit,2016
WASP-118 b,Transit,2016
WASP-118 b,Transit,2016
WASP-118 b,Transit,2016
WASP-118 b,Transit,2016
WASP-118 b,Transit,2016
WASP-119 b,Transit,2016
WASP-119 b,Transit,2016
WASP-119 b,Transit,2016
WASP-119 b,Transit,2016
WASP-119 b,Transit,2016
WASP-119 b,Transit,2016
WASP-119 b,Transit,2016
WASP-12 b,Transit,2008
WASP-12 b,Transit,2008
WASP-12 b,Transit,2008
WASP-12 b,Transit,2008
WASP-12 b,Transit,2008
WASP-12 b,Transit,2008
WASP-12 b,Transit,2008
WASP-12 b,Transit,2008
WASP-12 b,Transit,2008
WASP-12 b,Transit,2008
WASP-12 b,Transit,2008
WASP-12 b,Transit,2008
WASP-12 b,Transit,2008
WASP-12 b,Transit,2008
WASP-12 b,Transit,2008
WASP-12 b,Transit,2008
WASP-12 b,Transit,2008
WASP-12 b,Transit,2008
WASP-12 b,Transit,2008
WASP-120 b,Transit,2016
WASP-120 b,Transit,2016
WASP-120 b,Transit,2016
WASP-120 b,Transit,2016
WASP-120 b,Transit,2016
WASP-120 b,Transit,2016
WASP-121 b,Transit,2016
WASP-121 b,Transit,2016
WASP-121 b,Transit,2016
WASP-121 b,Transit,2016
WASP-121 b,Transit,2016
WASP-121 b,Transit,2016
WASP-121 b,Transit,2016
WASP-121 b,Transit,2016
WASP-121 b,Transit,2016
WASP-121 b,Transit,2016
WASP-121 b,Transit,2016
WASP-123 b,Transit,2016
WASP-123 b,Transit,2016
WASP-123 b,Transit,2016
WASP-123 b,Transit,2016
WASP-123 b,Transit,2016
WASP-124 b,Transit,2016
WASP-124 b,Transit,2016
WASP-124 b,Transit,2016
WASP-124 b,Transit,2016
WASP-124 b,Transit,2016
WASP-124 b,Transit,2016
WASP-124 b,Transit,2016
WASP-124 b,Transit,2016
WASP-126 b,Transit,2016
WASP-126 b,Transit,2016
WASP-126 b,Transit,2016
WASP-126 b,Transit,2016
WASP-126 b,Transit,2016
WASP-126 b,Transit,2016
WASP-126 b,Transit,2016
WASP-126 c,Transit Timing Variations,2019
WASP-127 b,Transit,2016
WASP-127 b,Transit,2016
WASP-127 b,Transit,2016
WASP-127 b,Transit,2016
WASP-127 b,Transit,2016
WASP-127 b,Transit,2016
WASP-127 b,Transit,2016
WASP-127 b,Transit,2016
WASP-129 b,Transit,2016
WASP-129 b,Transit,2016
WASP-129 b,Transit,2016
WASP-129 b,Transit,2016
WASP-13 b,Transit,2009
WASP-13 b,Transit,2009
WASP-13 b,Transit,2009
WASP-13 b,Transit,2009
WASP-13 b,Transit,2009
WASP-13 b,Transit,2009
WASP-13 b,Transit,2009
WASP-13 b,Transit,2009
WASP-13 b,Transit,2009
WASP-130 b,Transit,2016
WASP-130 b,Transit,2016
WASP-130 b,Transit,2016
WASP-130 b,Transit,2016
WASP-130 b,Transit,2016
WASP-130 b,Transit,2016
WASP-131 b,Transit,2016
WASP-131 b,Transit,2016
WASP-131 b,Transit,2016
WASP-131 b,Transit,2016
WASP-131 b,Transit,2016
WASP-131 b,Transit,2016
WASP-132 b,Transit,2016
WASP-132 b,Transit,2016
WASP-132 b,Transit,2016
WASP-132 b,Transit,2016
WASP-132 b,Transit,2016
WASP-132 b,Transit,2016
WASP-132 b,Transit,2016
WASP-132 b,Transit,2016
WASP-132 c,Transit,2022
WASP-132 c,Transit,2022
WASP-132 c,Transit,2022
WASP-132 d,Radial Velocity,2024
WASP-133 b,Transit,2016
WASP-133 b,Transit,2016
WASP-133 b,Transit,2016
WASP-133 b,Transit,2016
WASP-135 b,Transit,2015
WASP-135 b,Transit,2015
WASP-135 b,Transit,2015
WASP-135 b,Transit,2015
WASP-135 b,Transit,2015
WASP-135 b,Transit,2015
WASP-136 b,Transit,2016
WASP-136 b,Transit,2016
WASP-136 b,Transit,2016
WASP-136 b,Transit,2016
WASP-136 b,Transit,2016
WASP-136 b,Transit,2016
WASP-136 b,Transit,2016
WASP-138 b,Transit,2016
WASP-138 b,Transit,2016
WASP-138 b,Transit,2016
WASP-138 b,Transit,2016
WASP-138 b,Transit,2016
WASP-139 b,Transit,2016
WASP-139 b,Transit,2016
WASP-139 b,Transit,2016
WASP-139 b,Transit,2016
WASP-14 b,Transit,2008
WASP-14 b,Transit,2008
WASP-14 b,Transit,2008
WASP-14 b,Transit,2008
WASP-14 b,Transit,2008
WASP-14 b,Transit,2008
WASP-14 b,Transit,2008
WASP-14 b,Transit,2008
WASP-14 b,Transit,2008
WASP-14 b,Transit,2008
WASP-14 b,Transit,2008
WASP-14 b,Transit,2008
WASP-140 b,Transit,2016
WASP-140 b,Transit,2016
WASP-140 b,Transit,2016
WASP-140 b,Transit,2016
WASP-140 b,Transit,2016
WASP-140 b,Transit,2016
WASP-141 b,Transit,2016
WASP-141 b,Transit,2016
WASP-141 b,Transit,2016
WASP-141 b,Transit,2016
WASP-141 b,Transit,2016
WASP-142 b,Transit,2016
WASP-142 b,Transit,2016
WASP-142 b,Transit,2016
WASP-142 b,Transit,2016
WASP-142 b,Transit,2016
WASP-144 b,Transit,2018
WASP-144 b,Transit,2018
WASP-144 b,Transit,2018
WASP-144 b,Transit,2018
WASP-144 b,Transit,2018
WASP-145 A b,Transit,2018
WASP-145 A b,Transit,2018
WASP-145 A b,Transit,2018
WASP-145 A b,Transit,2018
WASP-147 b,Transit,2018
WASP-147 b,Transit,2018
WASP-147 b,Transit,2018
WASP-147 b,Transit,2018
WASP-148 b,Transit,2020
WASP-148 b,Transit,2020
WASP-148 b,Transit,2020
WASP-148 b,Transit,2020
WASP-148 b,Transit,2020
WASP-148 b,Transit,2020
WASP-148 c,Radial Velocity,2020
WASP-148 c,Radial Velocity,2020
WASP-148 c,Radial Velocity,2020
WASP-149 b,Transit,2025
WASP-149 b,Transit,2025
WASP-15 b,Transit,2009
WASP-15 b,Transit,2009
WASP-15 b,Transit,2009
WASP-15 b,Transit,2009
WASP-15 b,Transit,2009
WASP-15 b,Transit,2009
WASP-15 b,Transit,2009
WASP-15 b,Transit,2009
WASP-15 b,Transit,2009
WASP-15 b,Transit,2009
WASP-15 b,Transit,2009
WASP-150 b,Transit,2020
WASP-150 b,Transit,2020
WASP-150 b,Transit,2020
WASP-151 b,Transit,2017
WASP-151 b,Transit,2017
WASP-151 b,Transit,2017
WASP-151 b,Transit,2017
WASP-151 b,Transit,2017
WASP-153 b,Transit,2017
WASP-153 b,Transit,2017
WASP-153 b,Transit,2017
WASP-153 b,Transit,2017
WASP-153 b,Transit,2017
WASP-153 b,Transit,2017
WASP-154 b,Transit,2025
WASP-154 b,Transit,2025
WASP-155 b,Transit,2025
WASP-155 b,Transit,2025
WASP-156 b,Transit,2017
WASP-156 b,Transit,2017
WASP-156 b,Transit,2017
WASP-156 b,Transit,2017
WASP-156 b,Transit,2017
WASP-156 b,Transit,2017
WASP-156 b,Transit,2017
WASP-157 b,Transit,2016
WASP-157 b,Transit,2016
WASP-157 b,Transit,2016
WASP-157 b,Transit,2016
WASP-157 b,Transit,2016
WASP-157 b,Transit,2016
WASP-157 b,Transit,2016
WASP-157 b,Transit,2016
WASP-157 b,Transit,2016
WASP-158 b,Transit,2018
WASP-158 b,Transit,2018
WASP-158 b,Transit,2018
WASP-159 b,Transit,2018
WASP-159 b,Transit,2018
WASP-159 b,Transit,2018
WASP-159 b,Transit,2018
WASP-159 b,Transit,2018
WASP-16 b,Transit,2009
WASP-16 b,Transit,2009
WASP-16 b,Transit,2009
WASP-16 b,Transit,2009
WASP-16 b,Transit,2009
WASP-16 b,Transit,2009
WASP-16 b,Transit,2009
WASP-16 b,Transit,2009
WASP-16 b,Transit,2009
WASP-16 b,Transit,2009
WASP-16 b,Transit,2009
WASP-160 B b,Transit,2018
WASP-160 B b,Transit,2018
WASP-160 B b,Transit,2018
WASP-160 B b,Transit,2018
WASP-161 b,Transit,2018
WASP-161 b,Transit,2018
WASP-161 b,Transit,2018
WASP-161 b,Transit,2018
WASP-161 b,Transit,2018
WASP-162 b,Transit,2018
WASP-162 b,Transit,2018
WASP-162 b,Transit,2018
WASP-162 b,Transit,2018
WASP-163 b,Transit,2018
WASP-163 b,Transit,2018
WASP-164 b,Transit,2018
WASP-164 b,Transit,2018
WASP-164 b,Transit,2018
WASP-164 b,Transit,2018
WASP-164 b,Transit,2018
WASP-165 b,Transit,2018
WASP-165 b,Transit,2018
WASP-165 b,Transit,2018
WASP-165 b,Transit,2018
WASP-166 b,Transit,2019
WASP-166 b,Transit,2019
WASP-166 b,Transit,2019
WASP-166 b,Transit,2019
WASP-166 b,Transit,2019
WASP-167 b,Transit,2017
WASP-167 b,Transit,2017
WASP-167 b,Transit,2017
WASP-167 b,Transit,2017
WASP-167 b,Transit,2017
WASP-167 b,Transit,2017
WASP-168 b,Transit,2018
WASP-168 b,Transit,2018
WASP-168 b,Transit,2018
WASP-168 b,Transit,2018
WASP-169 b,Transit,2019
WASP-169 b,Transit,2019
WASP-169 b,Transit,2019
WASP-169 b,Transit,2019
WASP-169 b,Transit,2019
WASP-17 b,Transit,2009
WASP-17 b,Transit,2009
WASP-17 b,Transit,2009
WASP-17 b,Transit,2009
WASP-17 b,Transit,2009
WASP-17 b,Transit,2009
WASP-17 b,Transit,2009
WASP-17 b,Transit,2009
WASP-17 b,Transit,2009
WASP-17 b,Transit,2009
WASP-17 b,Transit,2009
WASP-17 b,Transit,2009
WASP-17 b,Transit,2009
WASP-17 b,Transit,2009
WASP-17 b,Transit,2009
WASP-17 b,Transit,2009
WASP-170 b,Transit,2018
WASP-170 b,Transit,2018
WASP-170 b,Transit,2018
WASP-170 b,Transit,2018
WASP-171 b,Transit,2019
WASP-171 b,Transit,2019
WASP-171 b,Transit,2019
WASP-172 b,Transit,2018
WASP-172 b,Transit,2018
WASP-172 b,Transit,2018
WASP-172 b,Transit,2018
WASP-172 b,Transit,2018
WASP-173 A b,Transit,2018
WASP-173 A b,Transit,2018
